10, 64.35e-23
20, 13.9e-23
30, 7.47e-23
40, 6.17e-23
50, 5.75e-23
100, 5.92e-23
200, 8.04e-23
300, 11.2e-23
400, 14.5e-23
500, 18.1e-23
1000, 42.4e-23
