10, 53.4e-20
20, 269e-23
30, 89.1e-23
40, 56.9e-23
50, 38.7e-23
100, 20.6e-23
200, 16.2e-23
300, 15.7e-23
400, 16.4e-23
500, 17.3e-23
1000, 22.8e-23
