10, 33.4e-23
20, 4.25e-23
30, 2.10e-23
40, 1.69e-23
50, 1.46e-23
100, 1.18e-23
200, 1.53e-23
300, 2.18e-23
400, 2.84e-23
500, 3.37e-23
1000, 7.66e-23
