10.649332924588272, 4.289543409675425e-27
14.770626183250931, 5.145913131625151e-27
19.977744203375888, 6.173249558100603e-27
27.709133868033526, 7.750470422497827e-27
37.477489555614525, 1.0657810258038813e-26
65.19400332206914, 1.7581636166275926e-26
88.17697407028132, 2.5302419704935267e-26
131.8920380588533, 4.1740087936266445e-26
197.27950393776214, 6.286645512811574e-26
318.22349442689057, 7.892838228099566e-26
500.55701475595936, 9.909401630487094e-26
660.194848408189, 1.302040538215163e-25
987.4963956362265, 2.147908666264185e-25
1404.5622233911972, 4.061585988376988e-25
1675.1114833536985, 6.402124429246965e-25
2382.5892629932373, 1.4522966513040532e-24
2913.941806281865, 2.2892003016640896e-24
4820.145070719145, 4.136192954523134e-24
7030.634735796899, 4.9619476030029384e-24
13870.001330456116, 5.4347286561684145e-24
