100000, 1.032405751958759e+26
171949.7148106222, 2.4268422727914677e+26
274129.7716911809, 6.003345687136654e+26
400119.558590053, 1.307204367779373e+27
576698.610617173, 2.7746825085090507e+27
991631.6162730494, 7.041179718597704e+27
