9.928525034403018, 3.1479202071347196e+26
14.314073400249795, 2.721338768375309e+26
22.3310763964914, 2.5302419704935266e+26
30.1821920925061, 2.576719794076329e+26
39.63974400406567, 2.721338768375309e+26
17.75093296008506, 2.576719794076329e+26
49.867697302593506, 2.926868172540018e+26
65.02556166530117, 3.264630187025601e+26
82.98567201899986, 3.708258154994229e+26
110.56399105998416, 4.5302949921891074e+26
148.3677681783119, 5.739754016572498e+26
189.34706033929595, 6.761445093612812e+26
245.13656696308846, 7.541719154835877e+26
315.0956209534341, 8.111308307896889e+26
444.60575290329336, 7.964999827856943e+26
596.6242955331782, 7.272103963993842e+26
772.4145878562751, 5.952556925087887e+26
964.769745882192, 4.784558811075572e+26
1170.9431910399612, 3.776374868864758e+26
1400.9332579053232, 2.926868172540018e+26
1664.1167831642383, 2.3525642980014412e+26
1976.7427551470437, 1.9970790551053118e+26
2769.2846680088924, 1.4655745174723068e+26
3434.1996938732555, 1.3139446626215219e+26
4382.728301685577, 1.221677348996798e+26
5714.909347311974, 1.1567542577633904e+26
7189.4856186328, 1.1358891949635547e+26
9241.2791098604, 1.1358891949635547e+26
12050.272964844413, 1.1780025893253302e+26
14836.77681783119, 1.2441182479163105e+26
21085.676486736047, 1.3876901004571826e+26

