50, 	 1.79757e-21
90, 	 6.65225e-22
100, 	 5.38442e-22
150, 	 3.34335e-22
180, 	 3.01501e-22
200, 	 2.75342e-22
260, 	 2.24822e-22
360, 	 2.15218e-22
500, 	 1.70011e-22
750, 	 1.5243e-22
1000, 	 1.29524e-22
1500, 	 1.04865e-22
2000, 	 9.10119e-23
3000, 	 8.13521e-23
5000, 	 7.15181e-23
10000, 	 6.99482e-23
30000, 	 7.86312e-23
100000, 	 1.11002e-22
