50, 	 2.66637e-23
90, 	 1.41904e-23
100, 	 1.32761e-23
150,	 1.2758e-23
180, 	 1.35075e-23
200, 	 1.35009e-23
260, 	 1.10582e-23
360, 	 8.5144e-24
500, 	 7.13976e-24
750, 	 5.59996e-24
1000, 	 4.89904e-24
1500, 	 4.90834e-24
2000, 	 4.68722e-24
3000, 	 4.56104e-24
5000, 	 5.05932e-24
10000, 	 5.898e-24
30000, 	 9.54718e-24
100000, 	 1.90506e-23
