50, 	 3.22321e-23
90, 	 1.61546e-23
100, 	 1.5095e-23
150, 	 1.43329e-23
180, 	 1.47076e-23
200, 	 1.45424e-23
260, 	 1.2239e-23
360, 	 9.60707e-24
500, 	 7.85989e-24
750, 	 6.25734e-24
1000, 	 5.54151e-24
1500, 	 5.40997e-24
2000, 	 5.0225e-24
3000, 	 4.95331e-24
5000, 	 5.27636e-24
10000, 	 6.15162e-24
30000, 	 9.38255e-24
100000, 	 1.73284e-23
