30, 1.59e-23
65, 1.35e-23
100, 1.20e-23
300, 1.13e-23
400, 7.47e-24
500, 9.82e-24
700, 1.05e-23
1000, 7.83e-24
2000, 1.43e-23
5000, 1.38e-23
10000, 4.50e-23
